wreck_id,obstruction_type,lat,lon,water_depth,original_date
40132,,40.91643,29.12312,13,1952
95341,,28.32798,33.11885,6,2019
60969,,30.84,29.03022,4,2001
60961,,30.96792,28.96333,30,2001
60958,,30.99333,28.96542,45,2001
69964,foul ground,41.22273,13.5722,5,2006
80521,foul ground,41.24845,13.6028,2,2013
100083,,44.24795,14.43375,66,2022
81082,,35.95315,0.0874,2,2013
62710,,38.19593,15.56888,4,1978
59813,foul ground,43.55802,10.20463,12,2001
60012,foul ground,43.19695,10.47925,20,2001
79148,,44.10427,9.84972,10,2012
79712,foul area,44.02908,9.81975,28,2010
63158,,29.94572,48.57828,4,2002
63148,,30.01618,48.4452,2,2002
63153,,29.95987,48.51475,6,2002
103174,,29.9524,48.53487,3,2023
103184,,29.9665,48.5101,2,2023
63152,,29.96573,48.50513,5,2002
103187,,30.10515,48.39413,5,2023
63151,,29.98148,48.47898,4,2002
103188,,30.33643,48.26737,5,2023
63172,,30.31383,48.29797,0,2000
103205,,30.4263,48.14147,3,2023
43525,,30.33183,48.19258,7,1993
43524,,30.3142,48.29665,0,1993
103255,,30.43193,48.1576,5,2023
103258,,30.42832,48.16097,11,2023
43325,,30.4292,48.15997,8,1936
98161,foul area,22.48948,114.47257,17,2021
43531,,30.4684,47.9437,12,1993
103271,,30.46632,47.99988,3,2023
43532,,30.46883,47.94388,5,1993
103288,,30.46883,47.9442,10,2023
103290,,30.4699,47.9256,2,2023
43552,,30.4711,47.91387,12,1995
103294,,30.57403,47.77785,0,2023
43534,,30.56465,47.78743,7,1993
103300,,30.55212,47.81108,2,2023
103323,,30.51243,47.84895,3,2023
67791,,30.5263,47.84033,10,2006
63171,,30.32182,48.28433,2,2000
63168,,30.33242,48.27373,5,2000
63167,,30.33628,48.26818,7,2000
60058,foul ground,23.64898,58.51858,15,1996
63395,,30.43777,48.10605,2,2002
63399,,30.42968,48.14545,1,2002
63394,,30.44083,48.10797,1,2002
63389,,30.42397,48.15282,3,2002
63398,,30.43433,48.13473,0,2002
63396,,30.43933,48.11373,0,2002
63393,,30.44358,48.09852,2,2002
63401,,30.42808,48.13143,4,2002
60059,foul ground,23.64107,58.5313,14,1996
63397,,30.43693,48.12298,0,2002
63390,,30.42137,48.15788,4,2002
43526,,30.38675,48.1843,5,1993
63400,,30.42555,48.1472,4,2002
46715,,22.28545,114.0811,11,1995
103636,foul ground,65.30333,7.52,350,2023
99816,foul ground,63.77667,6.92,220,2022
98250,foul ground,63.885,6.76833,230,2021
103637,foul ground,64.41,7.52,280,2023
67099,foul ground,40.65838,17.96242,2,2004
73429,,40.6615,17.97923,12,2008
13622,foul ground,51.11395,1.32918,9,1926
13615,foul area,51.11233,1.32802,11,1926
86116,,-8.78117,13.27402,12,2016
85642,,-8.77528,13.26762,26,2016
86115,,-8.78127,13.27405,12,2016
101746,,56.07208,-4.83733,3,20230509
103599,,-8.78077,13.24667,10,2022
99284,,54.25397,19.38337,1,2022
103619,foul ground,53.32005,-4.64382,,202207
39750,,31.25413,32.40192,6,1979
58403,foul ground,22.30602,114.09753,30,2000
46761,,22.31425,114.14263,3,1996
99505,foul area,21.24282,109.53782,10,2021
46733,foul ground,20.9235,110.71457,15,1979
104072,foul ground,65.78883,7.50983,380,2024
63173,,30.31335,48.29847,0,2000
63176,,30.31143,48.29875,0,2000
63175,,30.31182,48.29917,0,2000
63174,,30.31248,48.29845,0,2000
63385,,30.38883,48.18107,2,2000
104121,,36.89,27.30405,4,2024
102720,foul ground,59.86117,2.587,120,2023
94278,,50.15453,-5.05587,,
104124,,36.89857,27.28988,8,2024
102740,foul ground,59.33983,2.47067,127,2023
40165,foul ground,41.03348,28.99795,30,1971
102585,,39.34462,22.9437,2,2023
100685,,23.55443,119.9911,30,2022
103671,foul ground,54.68178,17.04758,5,2024
102501,,39.3613,22.94048,3,2023
102500,,39.36148,22.94033,4,2023
102502,,39.36148,22.9409,3,2023
102542,,39.35048,22.99235,5,2023
102541,,39.35087,22.98977,5,2023
102539,,39.35088,22.9893,5,2023
102585,,39.34495,22.94362,2,2023
39090,,39.35058,22.94448,12,1946
102540,,39.35073,22.98953,5,2023
102538,,39.34908,22.98655,20,2023
103037,foul ground,59.62833,2.43833,113,2023
95285,,68.9946,33.05107,5,2018
64853,,59.77088,10.50433,4,2004
91454,snag/stump,54.94027,12.50872,10,2019
89239,snag/stump,54.94598,12.47873,10,2018
89240,snag/stump,54.94372,12.49048,10,2018
91453,snag/stump,54.94233,12.49813,10,2019
91451,snag/stump,54.95222,12.43675,10,2019
91450,snag/stump,54.95263,12.42325,10,2019
91452,snag/stump,54.95222,12.44855,10,2019
91455,snag/stump,54.95005,12.55052,5,2019
90012,,54.685,18.63467,5,2018
90011,foul area,54.63318,18.75765,5,2018
88180,foul area,54.5261,18.56307,8,2017
104317,foul ground,51.48728,0.17603,1,2024
33336,,57.42922,21.50927,9,1956
87709,,57.4382,21.497,11,2017
33335,,57.42667,21.4853,14,1946
104332,,13.016,100.88518,5,2020
104334,,13.00832,100.88237,6,2020
48548,,-17.75513,168.297,34,1962
104122,,36.89155,27.30332,6,2024
104393,,37.73712,-25.66307,11,2024
93279,,-45.94917,-59.77217,500,2020
104433,,8.31347,-62.81542,20,2024
27128,,43.38385,-8.38073,26,1976
73128,,26.15447,50.72113,11,2009
88321,,41.94675,15.45792,17,2017
87956,,41.94017,15.68313,12,2017
87955,,41.94555,15.54717,10,2017
87954,,41.92835,15.54212,10,2017
87958,,41.95463,15.7399,13,2017
87957,,41.92668,15.70167,5,2017
97734,,41.94275,15.6964,13,2021
76438,,40.77095,14.35908,35,2010
71411,,40.3667,14.94953,40,2008
70359,,40.19897,14.97035,50,2007
70164,foul ground,41.96142,15.8731,16,2007
97741,foul ground,1.82878,9.72453,20,2019
97783,,1.82443,9.73853,14,2019
20131,,50.76018,-0.72758,2,1947
97505,,50.44988,-3.49318,,2021
97504,,50.4485,-3.49417,,2020
74526,,54.71507,-3.50208,-2,2009
65751,,69.05017,33.03893,16,2005
65750,,69.05117,33.0391,19,2005
75107,foul ground,41.304,2.19335,81,2010
104312,foul ground,61.74917,2.97383,405,2024
89719,,14.59648,-61.05068,1,2018
74886,,14.59593,-61.05142,3,2009
68787,,37.65918,12.53967,1,2006
104817,foul ground,65.664,7.55483,385,2024
43803,,29.34038,50.35905,10,1990
43866,,29.2265,50.29772,20,1985
104661,,29.34058,50.35953,10,1990
81592,,44.42317,8.79733,6,2014
43866,,29.22555,50.2984,15,1993
105030,,18.3287,-64.96027,4,2024
105030,,18.32887,-64.96047,4,2024
105030,,18.32873,-64.96092,4,2024
104653,,18.33168,-64.96063,2,2024
52981,,18.32258,-64.95368,2,1986
96010,,18.32607,-64.94997,1,2020
52980,,18.3235,-64.9521,3,1976
52985,,18.32187,-64.95523,2,1982
52958,,18.33105,-64.9607,3,1943
95960,,18.33228,-64.96112,1,2020
52892,,18.32698,-64.95023,5,1983
105030,,18.32947,-64.96053,4,2024
95959,,18.33082,-64.96387,1,2020
90960,foul area,54.53753,18.56253,9,2019
104652,,18.32127,-64.95703,5,2024
102646,foul ground,54.53367,18.59392,11,2023
19320,foul ground,50.89655,-1.40972,1,1954
92342,foul ground,50.78515,-0.92523,-2,2019
63125,foul ground,53.70658,-0.81225,2,2003
17899,,50.35117,-4.12585,5,1984
12928,,51.49878,0.18227,-2,1973
67347,foul ground,51.48408,-0.01428,9,2004
14815,foul ground,51.39388,1.38053,2,1981
65109,foul ground,51.3852,0.51637,6,1996
13358,foul ground,51.38965,0.51142,5,1996
13359,foul ground,51.38808,0.51458,1,1996
13366,foul ground,51.42592,0.71378,8,1953
12872,foul ground,51.48508,0.45205,4,1970
65107,foul ground,51.38727,0.51278,5,1996
65106,foul ground,51.38857,0.51205,5,1996
65108,foul ground,51.3861,0.51403,5,1996
67061,foul ground,51.38498,0.51858,6,2005
63286,foul ground,51.50308,-2.71157,-5,2003
56994,foul ground,56.00478,-3.47632,3,1998
4209,foul ground,55.99673,-3.01328,10,1983
57612,,51.72093,-4.37848,-4,1999
57611,,51.73268,-4.4514,-4,1999
2868,foul ground,56.01038,-3.29427,15,1975
79246,foul area,51.85692,-8.19525,-1,2012
79245,foul area,51.84958,-8.20233,1,2012
5194,foul ground,54.97118,-5.02408,2,1973
59958,foul ground,54.75153,-4.83055,11,2001
74525,,54.71635,-3.50348,-2,2009
65564,foul ground,52.19367,-6.94037,5,2005
19614,,50.77733,-1.15042,1,1990
81903,,50.75517,-1.15453,19,2014
15012,,51.87887,1.28823,-1,1991
12742,,51.42317,0.68138,-2,1964
12750,,51.43413,0.70642,-4,1972
12720,,51.41073,0.72907,-3,1979
13133,,51.55868,0.84682,-1,1983
13304,,51.43932,0.71967,-3,1989
13140,,51.41763,0.73803,-3,1984
19334,,50.91547,-1.3775,-3,1972
60166,,50.75373,0.3351,19,2001
81984,,50.75042,-1.5158,-3,2014
87759,,52.38013,1.7181,4,2016
87758,,52.36113,1.704,3,2016
87760,,52.38415,1.72058,3,2016
87761,,52.38742,1.72435,3,2016
84958,,50.81893,-0.15188,2,2015
85552,foul ground,51.45432,0.27545,0,2016
89343,foul ground,51.45105,0.35532,-1,2018
89338,foul ground,51.451,0.35902,-1,2018
89337,foul ground,51.47708,0.22558,-3,2018
87747,foul area,53.60453,0.1468,0,20170117
90219,foul ground,52.95867,0.31942,11,2018
93051,foul ground,51.44558,0.36822,0,2019
91725,foul ground,52.99102,1.5727,20,2019
89336,foul ground,51.45667,0.33543,0,2018
89339,foul ground,51.45068,0.35935,2,2018
15075,,51.81602,1.59223,15,1993
57502,foul ground,55.00275,-1.39772,8,1998
93200,foul ground,55.77735,-4.89588,20,2020
7159,foul ground,53.19725,-4.21075,10,1953
10045,foul ground,52.01048,-4.98167,8,1978
2869,foul ground,56.01527,-3.31707,20,1977
2857,foul ground,56.04285,-3.28455,30,1975
2820,foul ground,56.03522,-3.30422,30,1975
3104,foul ground,56.45848,-2.89092,10,1977
79827,,59.00358,-2.88253,23,2010
57636,foul ground,55.9597,-4.84148,38,1959
84838,,57.42833,11.2433,9,2016
85619,,56.64818,11.35082,14,2016
85618,,56.63625,11.31673,18,2016
85616,,56.6245,11.27633,18,2016
2045,foul ground,57.68325,-4.10537,8,1976
92380,foul ground,50.79607,-0.93565,-2,2019
59283,,45.53758,-1.0237,9,2001
26978,,45.22318,-0.73137,3,1982
29659,foul area,53.60217,9.57568,5,1984
94422,foul ground,22.616,69.43502,37,2020
75550,,47.791,-4.30572,8,2008
75549,,47.79323,-4.3031,6,2008
44538,foul ground,8.7808,78.22817,8,1986
81687,,43.55333,10.28618,5,2014
84656,,45.77807,13.58658,2,2016
20195,,50.81078,-0.10975,2,1983
37421,,37.28318,13.54195,5,1970
84504,foul area,42.81203,10.32535,7,2015
86329,,34.48265,35.82562,22,2016
86328,,34.48097,35.8259,16,2016
86341,,34.4733,35.83287,8,2016
86327,,34.47627,35.8304,12,2016
86331,,34.48127,35.82075,17,2016
86345,,34.488,35.81258,34,2016
86346,,34.48982,35.80565,35,2016
85162,,33.57038,35.36995,7,2016
86332,,34.48062,35.83083,13,2016
85165,foul area,33.55772,35.36503,6,2016
86326,,34.47838,35.81975,13,2016
86330,,34.48315,35.81868,24,2016
85163,,33.57688,35.37033,10,2016
90896,,3.97752,103.43413,10,2018
83682,,39.63117,19.89625,2,2015
83683,,39.63147,19.90085,2,2015
86830,foul ground,39.63025,19.907,11,2016
86826,,39.6283,19.90467,5,2016
86831,foul ground,39.6302,19.908,11,2016
94873,foul ground,39.63017,19.90847,11,2020
86833,foul ground,39.62775,19.9149,3,2016
86825,,39.62775,19.90367,4,2016
86827,,39.62723,19.9065,8,2016
86828,foul ground,39.62638,19.9075,6,2016
86829,foul ground,39.6264,19.90825,6,2016
86832,foul ground,39.62642,19.91177,6,2016
4022,foul ground,55.83825,-5.15368,30,1986
90711,,53.995,11.44343,1,2018
80915,,37.61245,12.6067,16,2013
88882,foul ground,54.37447,10.16053,5,2018
88881,foul ground,54.3423,10.17378,3,2018
60329,foul ground,37.48383,13.06932,23,1998
90119,,45.22145,12.31463,5,2018
90124,,45.22745,12.2717,0,2018
68915,,41.06372,17.12842,18,2006
72722,,41.52435,15.96277,10,2008
95406,foul ground,53.96502,8.38788,0,2017
1968,,57.26593,-5.68752,14,1940
95455,,68.99675,33.05383,10,2018
95501,foul ground,34.48252,35.83937,29,2012
95505,,54.05938,8.6548,0,2016
95514,,43.11645,5.91168,9,2016
95553,,60.71163,28.72653,4,2020
95563,foul area,49.48085,0.09477,0,2017
95567,,50.27918,1.52868,0,2016
67809,foul ground,57.28142,-5.65183,35,2006
95601,,43.11383,5.89318,3,2016
95633,,43.1186,5.9212,11,2016
95618,,43.11585,5.91493,8,2016
95625,,43.11702,5.91142,9,2016
95622,,49.49278,0.07375,5,2017
95608,foul ground,8.78083,78.23478,10,2016
95621,,43.0606,6.00875,78,2016
95623,,43.11592,5.91262,8,2016
95611,,43.12012,5.9135,8,2016
95630,foul area,43.11213,5.93027,5,2016
95634,foul area,43.09988,5.91342,12,2016
95602,,43.11098,5.8998,10,2016
95613,,43.11953,5.91162,9,2016
95651,,43.0842,5.91032,10,2016
95692,,45.52075,-0.99192,11,2017
95652,foul ground,43.12185,5.9141,7,2016
95645,foul ground,54.31598,13.9966,20,2017
95740,,40.83442,14.26583,12,2019
95741,,40.83472,14.26287,10,2019
95704,,69.00177,33.05523,7,2018
95706,,68.99732,33.05238,7,2018
95739,,40.8348,14.26215,8,2019
95761,,68.93535,33.00892,0,2018
95743,,40.83495,14.26232,13,2019
95770,,68.93675,33.02887,5,2018
95745,,40.83478,14.26313,10,2019
95742,,40.83427,14.26628,8,2019
95771,foul area,68.9324,33.01255,6,2018
95758,,40.8342,14.26642,10,2019
95776,,40.83423,14.26682,17,2019
95744,,40.83445,14.26555,18,2019
95839,foul ground,39.6312,19.92678,28,2019
95812,,37.73725,24.0644,4,2018
95837,foul ground,39.63455,19.92748,28,2019
21194,,50.99035,1.83107,16,1951
96013,foul area,18.33433,-64.93465,5,2020
15339,,51.06667,2.10667,7,1970
96046,foul ground,39.6277,19.91688,5,2020
96050,foul ground,39.6276,19.91745,5,2020
96058,foul ground,39.62785,19.91593,5,2020
96059,foul ground,39.6278,19.91632,5,2020
96047,foul ground,39.62772,19.9172,5,2020
96048,foul ground,39.62788,19.91738,9,2020
96089,snag/stump,53.90215,11.43943,1,2020
96060,foul ground,39.62782,19.9167,7,2020
96103,,54.40873,10.19623,5,2020
96057,foul ground,39.62772,19.91525,3,2020
96115,foul ground,37.28385,13.5445,4,2020
43683,foul ground,26.31985,50.9301,7,1974
92589,,54.36873,-5.54615,24,2019
69744,foul ground,43.5476,7.06882,39,2004
92308,,69.06357,33.25997,-2,2019
73247,foul area,40.22477,17.88762,30,2009
38380,foul area,40.46783,17.09817,20,1997
38381,foul area,40.437,17.15585,20,1997
36227,foul ground,40.85412,8.59965,10,1982
69456,,42.36542,11.299,40,2007
81993,,42.48317,11.17442,10,2014
90208,,39.9273,16.62497,11,2018
69455,,42.79917,10.76708,30,2007
69453,,42.59083,11.025,30,2007
68700,,39.6225,16.69927,10,2006
81526,,42.90767,10.75917,7,2014
72563,foul ground,39.89365,18.0692,40,2008
58271,foul ground,54.83167,9.78883,25,1998
96434,,59.91873,30.2531,10,2020
96435,,59.91893,30.25253,10,2020
96438,,59.87273,30.2193,2,2020
96881,foul ground,55.97825,11.85338,3,2021
95443,,45.59933,13.71353,12,2016
96882,,45.71928,13.69618,10,2021
83379,,38.25292,15.42867,9,2015
96670,,45.74633,13.65702,8,2020
96671,,45.73335,13.6773,8,2020
76772,,41.41945,12.59583,35,2010
96834,,10.83688,103.38035,8,2016
96833,,10.54053,103.4657,17,2016
96682,,0.9686,104.13703,12,2021
89319,,37.43173,24.94742,3,2018
89316,foul ground,37.43042,24.9417,4,2018
89302,foul ground,37.44302,24.94435,4,2018
89292,foul ground,37.43577,24.93842,8,2018
89301,foul ground,37.4406,24.94122,5,2018
89314,foul ground,37.43095,24.94127,2,2018
79189,,44.33558,-1.42312,45,2012
79191,,44.2746,-1.77183,117,2012
97289,,43.51485,-1.49018,0,2021
97313,,-33.32985,-60.20893,0,2021
89234,,21.59317,91.82375,10,2018
89628,foul area,53.7013,6.34873,22,2018
79190,,44.45142,-1.7038,106,2012
85931,,23.6299,58.57447,20,2016
91036,foul ground,5.50512,100.29573,7,2019
91038,foul ground,5.41323,100.14702,15,2019
91035,foul ground,5.53645,100.1512,15,2019
87925,,37.53968,25.15353,5,2017
87615,foul ground,37.53858,25.15685,7,2017
87613,foul ground,37.53622,25.16037,6,2017
87612,foul ground,37.53575,25.16308,1,2017
87611,foul ground,37.53525,25.163,1,2017
87608,foul ground,37.53528,25.15725,13,2017
87614,foul ground,37.53862,25.15635,7,2017
87607,foul ground,37.53542,25.15673,13,2017
87609,foul ground,37.53523,25.15678,0,2017
87924,,37.53328,25.15472,40,2017
81367,,-38.79938,-62.2536,2,2013
91901,,-38.7855,-62.2996,5,2019
82411,foul ground,48.63458,-6.05992,115,2015
93246,,37.23273,15.19447,12,2020
93244,,37.23547,15.19323,5,2020
37042,,45.64203,13.10485,5,1951
35441,,36.71372,-4.41662,11,1960
98017,,45.01293,12.49532,10,2021
35493,foul ground,36.70107,-4.42538,10,1995
90120,,45.06987,12.46133,20,2018
73613,,44.8931,12.52528,10,2009
70785,,45.37623,12.35013,3,2007
90051,,45.44265,12.58167,13,2018
98065,,45.54118,12.76243,2,2021
90050,,45.44593,12.58608,13,2018
35286,foul ground,36.13007,-5.3647,30,1992
35280,foul ground,36.12705,-5.37223,63,1992
35285,foul ground,36.12447,-5.36117,40,1992
90049,,45.45463,12.58113,12,2018
35279,foul ground,36.12023,-5.36698,60,1992
98231,,11.05368,114.27955,0,2019
60274,,4.02838,9.6697,1,2001
59819,,4.0301,9.66823,1,2001
98254,,4.05955,9.69643,1,2021
59818,,4.03057,9.6682,1,2001
94587,,51.59585,0.81398,0,2020
73212,,62.39998,5.524,30,2008
74822,,44.02,12.71978,11,2008
74825,,44.06022,12.69025,11,2008
98311,,57.33467,23.13192,2,2021
77421,,40.47515,17.26845,8,2010
99488,foul area,58.24317,22.47105,2,2022
99536,foul ground,48.61142,-5.9645,117,2022
96436,,59.87453,30.2128,2,2020
81578,,49.40208,-0.825,18,2014
23886,,49.35497,-0.63783,9,1955
96093,,58.38962,24.49407,1,2020
82793,,58.3701,24.46545,4,2015
96094,,58.3894,24.49242,1,2020
99487,foul area,58.24353,22.47098,2,2022
99491,foul area,58.24225,22.47295,2,2022
99499,foul area,58.2213,22.46902,2,2022
99495,foul area,58.23975,22.47087,2,2022
99494,foul area,58.2407,22.4709,2,2022
99490,foul area,58.24267,22.47192,2,2022
99550,foul area,58.24282,22.47207,2,2022
99498,foul area,58.22137,22.47007,2,2022
99492,foul area,58.2419,22.47182,2,2022
99493,foul area,58.24107,22.4709,2,2022
99496,foul area,58.23025,22.4704,2,2022
99497,foul area,58.22973,22.46932,2,2022
96437,,59.87542,30.21277,2,2020
63100,foul ground,41.3109,19.45812,8,2003
35889,foul ground,44.32843,9.25052,30,1981
86899,,6.45058,3.38718,3,2016
56623,,-15.91832,-5.72368,42,1941
38773,,40.63262,22.92438,8,1971
87297,foul ground,40.63127,22.93082,8,2016
87302,foul ground,40.63257,22.9298,6,2016
87303,foul ground,40.63243,22.92888,5,2016
95277,foul ground,40.63248,22.92772,7,2016
38768,,40.63202,22.92438,7,1988
38774,foul ground,40.62508,22.91928,13,1921
91310,,40.63212,22.92418,5,2018
86152,,40.62593,22.91813,10,2016
91307,foul ground,40.57955,22.9323,5,2018
86028,,40.58763,22.93958,5,2016
70580,,40.61978,22.91187,17,2007
100848,foul ground,40.43617,22.86172,2,2022
99650,,60.41835,5.01188,30,2019
30678,foul ground,54.69167,11.0175,15,1991
19136,,50.74147,-1.44297,15,1974
78475,,38.01057,12.4968,7,2011
58524,diffuser,57.12767,-2.02333,28,1983
84349,foul ground,52.47332,1.75987,3,2015
82201,foul area,52.47298,1.76063,5,2015
84355,foul ground,52.47123,1.78322,10,2015
96177,foul ground,65.52232,7.48767,425,2020
99529,foul ground,65.55087,7.05577,445,2022
87414,,50.80928,-1.09688,5,2017
101555,foul ground,61.28483,3.66433,370,2023
101590,,5.8585,102.65425,14,2023
101586,,5.97102,102.57557,24,2023
101589,,5.88268,102.60562,12,2023
19516,,50.80938,-1.09547,8,1984
101604,foul ground,56.49993,-2.6682,9,2022
101219,foul ground,56.31137,-2.64225,7,2022
99280,,39.19297,8.39392,10,2022
101220,foul ground,56.31452,-2.64683,7,2022
101604,foul ground,56.4997,-2.66853,9,2022
101605,foul ground,56.50005,-2.6849,5,2022
85592,,56.6132,12.06548,25,2016
75537,foul ground,57.2042,11.7442,22,2010
75399,foul ground,57.13213,11.72088,20,2010
75398,foul ground,56.95458,11.90525,20,2010
102437,foul ground,40.4724,17.25833,8,2023
102356,foul ground,56.38133,4.23617,65,2023
39098,foul ground,39.34928,22.98753,25,1982
68410,foul ground,42.94132,10.4917,35,2006
71095,,42.75868,10.3905,2,2008
40804,,32.64275,-16.89917,0,1964
102567,foul ground,38.984,8.46683,22,2023
102610,,22.31303,114.1977,5,2023
102620,foul ground,59.58567,2.087,117,2023
101215,foul ground,58.83617,1.657,112,2023
55664,,70.64058,23.48892,227,1983
46154,,3.96278,103.45467,10,1996
97272,,1.331,104.405,5,2021
81923,,1.21487,103.83675,6,2014
45868,,1.2986,103.69007,8,1988
45507,,1.23643,103.65248,16,1942
74993,foul ground,1.47493,103.8099,8,2009
82385,,1.4019,103.97542,3,2016
72841,,32.92107,35.07293,1,2008
102908,foul ground,24.64927,54.47897,5,2023
103424,foul area,40.6461,18.02588,5,2023
103425,foul area,40.58088,18.07493,18,2023
76436,,40.66002,17.97417,10,2010
67096,foul ground,40.65558,17.96102,2,2004
43556,,30.5425,47.8259,6,1995
62647,,30.51593,47.85157,0,1997
63387,,30.39428,48.17668,0,2002
63414,,30.51038,47.85265,10,2002
62646,,30.52787,47.84278,-1,1997
43533,,30.47287,47.90873,7,1993
103363,,30.50855,47.85673,0,2023
102379,foul ground,61.541,3.97617,325,2023
102364,foul ground,35.86763,14.74833,56,20230828
99794,,6.4625,3.37453,7,2022
38207,foul ground,40.66095,17.96378,9,1988
38209,foul ground,40.65802,17.96672,9,1988
38210,foul ground,40.65338,17.96722,5,1988
38206,foul ground,40.65277,17.95953,4,1988
38208,foul ground,40.66058,17.96648,6,1988
103362,foul ground,71.26,22.26017,345,2024
103426,,43.53762,16.45897,5,2024
103427,,43.53832,16.45918,2,2024
26186,,47.70012,-3.38565,0,1942
59481,,69.05007,33.03385,2,2001
68730,,69.0484,33.03593,2,2006
89539,,69.04887,33.0349,2,2018
36269,,43.11815,5.92172,12,1988
71538,,43.12173,5.92247,10,2008
36252,,43.12142,5.9188,6,1988
86687,,43.12193,5.92403,9,2016
36253,,43.12168,5.92182,9,1988
36271,,43.11723,5.91918,8,1988
103708,,-2.23343,104.95098,1,2022
84637,,43.11717,5.9197,10,2016
43552,,30.47062,47.91368,17,2011
43551,,30.4711,47.90945,10,1995
87552,,30.5548,47.80767,12,2011
87555,,30.55683,47.80203,13,2011
87767,,30.48197,47.88812,11,2011
87558,,30.56753,47.78253,3,2011
87568,,30.57857,47.77618,11,2011
103802,,30.52345,47.84208,11,2011
87559,,30.5685,47.78153,7,2011
103803,,30.57017,47.78137,8,2011
103801,,30.52222,47.84307,9,2011
87564,,30.57378,47.77717,7,2011
103800,,30.50803,47.85302,11,2011
87567,,30.57815,47.77685,14,2011
87556,,30.55755,47.80005,5,2011
87557,,30.5622,47.79137,8,2011
63426,,30.57577,47.78035,9,2002
87795,,30.43398,48.1514,14,2011
103805,,30.57525,47.78098,15,2011
103807,,30.57552,47.779,8,2011
103804,,30.5739,47.78207,10,2011
87796,,30.46167,48.01615,7,2011
103861,,30.56238,47.79055,7,2011
85626,,56.1031,15.59178,3,2016
85612,,56.1052,15.4877,3,2016
85620,,56.10877,15.57065,6,2016
85625,,56.10785,15.58285,3,2016
85611,,56.10582,15.48425,3,2016
85615,,56.10235,15.51527,3,2016
85614,,56.1018,15.50853,3,2016
87532,,30.4878,47.87608,15,2011
43553,,30.46857,47.9391,11,1995
103769,,30.52265,47.8429,11,2011
43533,,30.47255,47.90818,10,1993
103768,,30.52265,47.84382,12,2011
103766,,30.52253,47.84365,11,2011
43553,,30.46783,47.93943,11,1995
87561,,30.57032,47.78002,6,2011
96068,,40.83525,25.89422,2,2020
96085,,40.83597,25.91747,6,2020
103877,snag/stump,56.03058,21.06398,4,2024
103940,,-19.79592,-174.35293,4,2021
103952,,-9.11608,160.16395,31,2021
103476,foul ground,61.43533,4.132,300,2024
104002,,59.40525,18.41417,3,2024
104000,,59.41735,18.3381,3,2024
103998,,59.42108,18.29228,3,2024
104004,,59.40853,18.40987,3,2024
103999,,59.41295,18.31965,3,2024
104001,,59.4182,18.34695,3,2024
104003,,59.40383,18.41312,3,2024
88836,,26.15642,50.72092,11,2017
104473,,26.21907,50.70117,5,2024
91591,foul ground,26.2297,50.68852,3,2019
104564,foul area,-32.77315,-60.714,10,2024
76591,foul area,-32.97543,-60.61773,5,2009
104565,foul area,-32.77445,-60.7173,17,2024
104123,,36.8936,27.29978,6,2024
104657,foul area,43.30337,6.62838,2,2024
79511,,-6.85513,39.3022,5,2012
79513,,-6.8567,39.3012,5,2012
80714,,-6.84907,39.3024,6,2013
79512,,-6.85537,39.3015,5,2012
96747,,37.9247,23.59372,75,2021
39002,,37.93548,23.57107,5,1990
104697,,37.95575,23.54943,1,2024
98061,,37.93913,23.6079,44,2021
39002,,37.93545,23.57048,5,1990
38815,,37.93458,23.59625,52,1983
103327,,37.95525,23.57995,27,2023
96749,,37.92112,23.59517,80,2021
38937,,37.92257,23.60507,75,1988
98858,,37.9375,23.62098,24,2021
91487,,37.98133,23.53982,4,2019
38869,,37.93735,23.58875,36,1980
96745,,37.9306,23.60327,60,2021
59259,,37.95233,23.58923,29,2000
38859,,37.94743,23.56888,22,1982
104697,,37.95553,23.54935,1,2024
103328,,37.95835,23.57907,19,2023
38896,,37.95298,23.57295,33,1981
98060,,37.93917,23.59697,45,2021
38903,,37.95212,23.58275,31,1988
91463,,37.94722,23.57178,20,2019
38870,,37.94385,23.58522,27,1978
96837,,37.93613,23.58498,16,2021
96839,,37.93643,23.58648,15,2021
104695,,37.94773,23.56617,19,2024
98853,,37.94118,23.6266,15,2021
39231,,37.937,23.5716,28,1996
104696,,37.95773,23.5665,25,2024
104694,,37.95745,23.56228,0,2024
98855,,37.93792,23.62232,24,2021
38921,,37.9474,23.6053,37,1968
70594,,37.97525,23.55395,1,2007
91863,,37.954,23.57248,31,2019
61584,,37.94983,23.59885,35,2002
102055,,37.94985,23.60323,33,2023
74510,,37.94738,23.54697,4,2009
103339,,37.94715,23.57372,16,2023
103340,,37.94722,23.5742,16,2023
104764,,37.94828,23.56568,22,2024
104765,,37.96018,23.56528,6,2024
104767,,37.94722,23.55475,2,2024
104766,,37.96125,23.56793,1,2024
104763,,37.95987,23.57305,12,2024
97991,,14.59167,120.95208,2,2021
104678,,14.59092,120.95068,2,2024
84254,,58.5599,16.81532,2,2016
43114,,29.93488,32.5001,6,1986
43093,,29.94065,32.50413,3,1980
43095,,29.93978,32.498,3,1979
43097,,29.9319,32.5041,4,1941
43091,,29.94208,32.5057,3,1980
95769,,29.9414,32.50455,3,2018
43096,,29.93268,32.50098,5,1978
43092,,29.94113,32.50145,4,1980
43089,,29.94442,32.49735,1,1980
13169,,51.49548,0.73988,11,1985
911,foul area,58.44033,-3.06653,15,1942
34499,,62.39215,17.38855,21,1989
97494,,-8.71795,119.76478,30,2021
