wreck_id,obstruction_type,lat,lon,water_depth,original_date
2972,,56.25268,-2.54875,30,1927
84932,,58.6442,12.84237,10,2016
84408,,35.50117,12.58417,8,2016
78038,,50.80923,-0.1305,6,2011
84887,foul ground,51.44632,0.3613,9,2013
31532,,55.89933,6.26533,44,1990
84870,,50.46567,-3.171,42,2016
84935,,25.38988,55.32485,18,2016
20641,,50.70107,0.02115,24,1980
15241,foul ground,51.04833,2.13422,20,1977
84933,,58.64022,12.85138,10,2016
20517,,50.7423,0.01147,20,1918
20137,,50.77462,-0.06235,12,1942
20510,,50.73693,0.01812,20,1918
83986,,50.79375,-0.11745,10,20160205
20422,,50.65923,0.03292,32,1976
20176,,50.6943,-0.03863,27,1916
20500,,50.72668,0.01032,20,1917
20184,,50.73298,-0.01328,21,1980
20532,,50.75627,0.00548,17,1975
84968,foul ground,53.46112,0.90435,18,2016
84969,foul ground,53.46123,0.91188,18,2016
84956,,50.81563,-0.13615,3,2015
84957,,50.82108,-0.28473,2,2015
84964,foul ground,53.4128,0.96455,21,2016
84966,foul ground,53.41307,0.97232,18,2016
84967,foul ground,53.41267,0.95705,21,2016
84962,,1.36193,172.93635,0,2015
84971,foul ground,53.5014,0.70668,19,2016
84972,foul ground,53.50165,0.72297,18,2016
84973,foul ground,53.46088,0.90435,18,2016
84970,foul ground,53.45965,0.89663,18,2016
84974,foul ground,53.4172,0.96598,15,2016
81551,,49.14817,-2.15775,11,2014
23162,,49.15067,-2.19245,6,1935
83394,,22.37233,89.6275,6,2015
85086,,33.27587,35.19983,7,2016
84999,,-54.80367,-68.26333,20,2016
85087,,33.28058,35.20533,10,2016
84984,,-25.59333,45.41,5,2016
75622,,37.03,8.80833,54,2010
85002,foul ground,-60.75183,-44.709,12,2016
85041,,25.50693,55.37558,21,2016
85091,,33.57837,35.3748,11,2016
85130,,49.55733,-0.12983,20,"2016
"
85125,,50.61072,-2.34025,19,2016
6621,foul ground,54.1294,0.1549,45,1984
85088,,33.27658,35.20112,7,2016
85089,,33.27682,35.19747,7,2016
85103,,34.5126,35.81512,90,2016
85122,,34.45687,35.8166,5,2016
5836,,54.15022,-0.08507,30,1918
6500,,54.13912,0.18157,48,1918
5912,,54.31687,-0.38505,18,1917
5859,,54.20022,-0.13507,34,1917
5845,,54.16967,-0.11285,30,1917
6509,,54.20355,0.10768,52,1967
5899,foul ground,54.27992,-0.3906,1,1917
5839,,54.15855,-0.04342,44,1918
6497,,54.13355,0.02325,48,1926
5860,,54.20022,-0.18507,23,1917
5908,,54.30853,-0.12675,50,1917
5861,,54.20438,-0.1684,35,1954
5852,,54.18355,-0.11007,36,1918
5900,,54.28188,-0.1984,48,1940
5896,,54.27937,-0.30172,18,1917
5868,,54.21688,-0.2184,26,1917
85152,,12.5132,43.7823,40,2016
85153,,12.3731,43.8008,200,2016
85092,,33.57838,35.37155,12,2016
58396,,33.572,35.372,5,2000
85144,,51.48223,-2.6672,-3,2016
85159,,33.53293,35.3178,35,2016
85151,,12.5189,43.7022,50,2016
42798,,12.4,43.79,400,1992
42086,,-3.0671,10.36305,12,1963
65916,foul ground,-3.28068,10.23578,46,2005
65929,foul ground,-3.77253,10.3273,80,2005
78575,,-3.51667,10.18333,80,2011
65921,foul ground,-3.5157,10.46238,40,2005
65933,foul ground,-3.84862,10.89792,27,2005
65943,foul ground,-4.03178,10.55317,90,2005
65930,foul ground,-3.79347,10.32288,80,2005
65939,foul ground,-3.9659,10.53687,90,2005
65935,foul ground,-3.93992,10.36707,95,2005
65934,foul ground,-3.90442,10.62777,83,2005
65936,foul ground,-3.94498,10.88655,40,2005
65937,foul ground,-3.9602,10.90802,37,2005
65927,foul ground,-3.75225,10.47602,65,2005
65926,foul ground,-3.7383,10.43523,65,2005
65923,foul ground,-3.67298,10.67132,40,2005
65924,foul ground,-3.69772,10.88213,17,2005
65925,foul ground,-3.71673,10.44408,65,2005
65922,foul ground,-3.63367,10.67762,38,2005
65931,foul ground,-3.8036,10.76032,44,2005
65946,foul ground,-4.08928,10.6072,90,2005
65941,foul ground,-4.02243,10.96337,35,2005
65940,foul ground,-4.00347,11.09278,14,2005
65949,foul ground,-4.35515,10.82673,106,2005
65942,foul ground,-4.02455,11.09228,16,2005
65950,foul ground,-4.35903,10.85908,106,2005
65945,foul ground,-4.08145,10.56993,95,2005
42087,,-4.34167,11.51667,11,1972
65944,foul ground,-4.08007,11.03482,33,2005
16257,,50.047,-5.05013,15,1809
16256,,50.04378,-5.05043,8,1915
85216,,25.86535,-79.33342,510,2016
84318,,25.90495,-79.93743,250,2016
65947,foul ground,-4.09432,11.27947,10,2005
42089,,-4.64952,11.14922,110,1975
85241,,53.73323,14.27038,2,2016
42088,,-4.53333,10.71667,1000,1979
85289,foul ground,-38.65333,-58.48,44,2016
84858,foul ground,-38.8,-58.85,46,2016
85288,foul ground,-38.64667,-58.18833,44,2016
85243,,24.77825,67.1664,5,2016
29805,,54.44933,4.132,45,1917
85290,foul ground,-38.62167,-58.52833,38,2016
85292,foul ground,-38.65,-58.58333,30,2016
85242,,24.77873,67.16577,5,2016
85279,,54.0999,-10.65167,152,20160531
84797,,10.6478,107.01403,6,2016
84864,,17.88397,-62.79742,30,2016
85295,,38.67838,-9.20492,10,2016
85297,foul ground,-51.59102,-68.03123,80,2011
84872,,-25.64333,45.48,30,2016
85299,foul ground,-52.883,-68.1459,8,2011
85301,foul ground,-52.77068,-68.40105,16,2011
85298,foul ground,-53.27937,-68.23477,8,2011
85300,foul ground,-53.28922,-68.28407,8,2011
85296,,-53.74498,-67.67443,8,2011
83222,,50.36055,-4.13542,5,20150422
6327,,54.35267,-0.37485,38,1986
71945,,50.61228,-2.39958,16,2008
78972,foul ground,50.10833,-5.045,20,2012
85314,foul ground,51.47315,0.24468,5,2016
84825,,56.81267,-7.62285,10,2016
85315,,48.99903,-6.55147,127,2016
18758,,50.61223,-2.44853,1,1990
85311,,39.05917,26.85667,28,2016
25124,,48.4725,-6.61245,146,1969
85282,,19.78142,105.95328,5,2016
85371,diffuser,52.87937,-4.39933,6,2007
21281,,50.0708,1.3228,12,1989
85321,,54.31978,-0.29873,46,"20160220
"
85323,,54.22463,-0.20855,36,20160221
17342,,50.0006,-5.13437,20,1994
6453,,54.30415,-0.10532,52,1997
16308,,50.10532,-5.08827,0,1948
85333,,54.29937,-0.21538,48,"20160222
"
85347,,54.16333,-0.08412,40,"20160218
"
85348,,54.27855,0.12438,50,"20160217
"
5905,,54.28273,-0.31128,29,1917
85286,foul ground,-33.46667,-60.00167,15,2016
60341,,45.93972,-1.48445,18,1976
26884,,45.91567,-1.418,16,1974
6411,,54.29275,-0.2293,47,1992
85349,,54.19802,-0.09403,43,"20160222
"
85342,,54.23623,-0.26062,24,"20160221
"
85324,,54.14297,-0.06395,31,2016018
5898,foul ground,54.2796,-0.39058,2,1917
85412,foul ground,52.29975,2.4784,37,20160526
85417,,10.24643,-64.59987,2,2015
85419,,10.24627,-64.59793,2,2015
52740,,10.24355,-64.58848,2,1990
26924,,45.84842,-1.17907,2,1961
85410,foul ground,52.26495,2.52897,37,20160522
85411,foul ground,52.27775,2.5221,37,20160521
85413,foul ground,52.29968,2.54192,36,20160518
85405,,40.91433,9.89333,110,2016
85428,,54.64537,19.91525,0,2015
85430,,54.64595,19.91473,3,2015
85431,foul ground,54.62977,19.89253,3,2015
52739,,10.24305,-64.58805,1,1990
85429,,54.63583,19.90525,2,2015
85432,,54.6411,19.88235,10,2015
85420,,10.2455,-64.58838,2,2015
85421,,10.24595,-64.5882,2,2015
66355,,54.64222,19.88667,2,1947
66365,foul ground,54.63362,19.89667,10,1953
66375,foul ground,54.63195,19.89528,6,1964
66359,,54.63417,19.91,8,1948
66366,,54.63445,19.89278,10,1953
66378,,54.64195,19.87833,8,1964
66353,,54.63333,19.89583,10,1948
66356,,54.64638,19.8725,10,1947
85433,,54.63755,19.88212,6,2015
82867,foul ground,60.586,-3.05317,207,2015
82891,,20.58667,-17.40333,55,2015
82931,,58.61967,20.884,70,2015
66079,,58.155,8.03217,4,2005
82982,,50.625,-1.91667,15,2015
82994,,36.59283,27.44967,400,2015
82995,,36.60967,27.52167,400,2015
82869,foul ground,51.8294,1.53843,15,2015
82959,,47.85983,-4.35933,1,2015
39237,,38.15062,24.50252,45,1997
66576,,38.14562,24.52447,22,2005
82977,,37.11533,27.23817,80,2015
82890,,22.015,-17.09167,50,2015
82459,,51.355,0.87667,8,2015
81949,diffuser,51.21312,-3.44098,4,2012
82933,,58.59167,20.84983,70,2015
82976,,37.10717,27.26033,52,2015
82981,,37.07817,27.21,60,2015
82547,,51.21662,-3.24338,10,20150322
82978,,37.14683,27.24917,80,2015
82865,,14.66667,-17.36667,24,2015
82993,,36.58383,27.5075,480,2015
82935,,58.90883,21.57033,55,2015
82979,,37.0405,27.19933,77,2015
82980,,37.05733,27.193,80,2015
82906,,54.03662,-5.5515,63,2015
82998,,36.6275,27.48733,360,2015
83000,,36.64317,28.2675,250,2015
82996,,36.621,27.5125,360,2015
82997,,36.62633,27.45517,360,2015
83001,,36.62033,28.40533,600,2015
83003,,36.638,28.32917,530,2015
82992,,39.465,26.48167,110,2015
83099,,56.501,-5.69617,-1,2015
82957,,50.35315,-4.162,24,20150806
83005,,36.76667,28.3,70,2015
83101,,25.96667,-15.21667,300,2015
82999,,36.64767,27.423,270,2015
83002,,36.62933,28.329,530,2015
83087,,11.7105,-17.12583,32,2015
83185,,49.51573,-3.28473,70,2015
60393,,50.36105,-4.15415,32,2001
83206,,50.3901,-4.2023,12,20150521
17941,foul ground,50.33587,-4.15662,13,1994
17942,,50.3353,-4.15667,13,1994
83220,,50.34683,-4.1312,9,20150414
83213,,50.33523,-4.15625,13,20150313
62667,,50.33505,-4.14932,10,2003
83202,,50.3526,-4.13527,9,2015
83208,,50.35158,-4.14553,7,20150416
83012,,49.51573,-3.11807,70,2015
83216,,50.34627,-4.12812,7,20150414
83210,,50.33422,-4.1536,10,20150313
83221,,50.35617,-4.14438,9,20150414
17937,,50.35553,-4.17127,11,1926
83209,,50.36238,-4.17735,12,20150412
83211,,50.3435,-4.13355,9,20150320
82958,,50.35345,-4.13342,7,20150414
81845,,50.39142,-4.20115,11,2014
81843,,50.38257,-4.18765,10,2014
83224,,51.79717,-11.08867,160,2015
83226,,50.35345,-4.148,7,20150414
83227,foul ground,26.23217,56.23,28,2015
83263,,49.78,-4.33333,75,2015
83225,,52.00033,-13.99983,160,2015
68557,,50.35807,-4.1495,6,2006
81844,,50.39867,-4.20993,13,2014
83205,,50.39808,-4.20998,12,20150521
70246,,50.386,-4.19565,11,2007
83313,,41.13275,16.86245,4,2015
66682,,58.4295,5.77317,173,2005
83264,,48.62167,-10.22333,490,2015
83283,,6.14065,108.43463,40,2015
83278,,58.051,-1.781,80,2015
83277,,25.85033,55.02217,8,2015
83276,,28.38,51.00667,30,2015
83284,,5.82363,109.01182,40,2015
83298,,41.1346,16.858,19,2015
83314,,41.1315,16.8661,3,2015
83295,,33.19167,11.50933,1,2015
83316,,41.13987,16.86055,10,2015
83262,,53.98737,-3.02722,24,20150915
83285,,4.73078,109.3004,50,2015
82058,,50.0785,-5.04633,27,2014
83325,,-6.122,12.3145,1,2015
83337,,-6.14663,39.18503,15,2015
83341,foul ground,54.50767,10.232,10,2015
83340,,-6.14995,39.19375,11,2015
18443,,50.02198,-2.99585,64,1944
83336,,-6.16492,39.1369,22,2015
83329,,36.86033,27.4945,400,2015
23033,,49.73613,-3.33088,69,1945
83338,,-6.14685,39.17542,11,2015
83339,,-6.1483,39.19548,11,2015
23034,,49.73575,-3.10248,69,1976
83315,,41.14063,16.86025,11,2015
83335,,23.99667,-15.98667,26,2015
83317,,41.13912,16.86063,11,2015
18452,,50.05062,-2.94292,63,1944
18454,,50.06728,-2.60128,62,1916
23066,,49.90225,-3.08377,66,1979
58692,,49.89808,-3.43553,67,2000
18735,,50.12062,-2.56462,60,1917
23065,,49.89198,-3.03845,66,1954
23072,,49.9236,-3.38505,68,2001
23116,,49.9648,-3.23747,60,1989
23067,,49.90237,-3.29272,66,1951
23123,,49.866,-3.18192,67,1990
23064,,49.88332,-3.11358,67,1945
23130,,49.91607,-3.05332,65,1993
67474,,49.7285,-3.2533,68,2006
59833,,49.80363,-3.25685,68,2001
83359,,-33.11123,-58.3138,1,2015
83384,,52.12485,-5.5741,83,2012
9850,,52.019,-5.81233,101,1918
9853,,52.0291,-5.77562,103,1945
9876,,52.11173,-5.71745,95,1977
9883,,52.13295,-5.37778,77,1945
9891,,52.17715,-5.3897,91,1918
9892,,52.18018,-5.57792,94,1943
9864,,52.12547,-5.45985,95,1941
83382,,59.79853,28.44483,1,2015
83383,foul ground,50.55167,0.64967,40,20151022
83356,,50.05018,-2.45283,63,20150625
83357,,59.245,11.01028,4,2015
83360,,10.63,-61.55317,7,2015
9896,,52.19285,-5.45255,96,1915
83395,,56.98683,9.20917,1,2015
83390,,17.14667,107.34167,28,2015
10028,,52.1338,-5.69568,92,1983
83385,,55.55168,-1.32812,70,2012
83397,,54.64017,19.91013,6,2015
9913,,52.2541,-5.64177,97,1918
83393,,50.83857,-6.48628,94,2013
62769,foul ground,51.17583,1.827,30,2003
83398,,-6.05772,12.20075,60,20150812
83386,,55.57852,-1.21405,70,2012
16125,,50.9766,-6.48148,95,1915
9873,,52.11563,-5.39905,81,1945
12125,,51.93015,-5.83652,103,1918
83392,,50.92548,-6.50232,95,2013
23239,,49.43922,-2.49783,25,1970
30455,foul ground,54.38378,10.20383,1,1987
81612,,78.2436,13.8479,27,2014
13732,,51.18592,1.5483,26,1967
81611,,78.07293,14.14567,130,2014
83435,,54.4683,10.26472,18,2015
30591,,54.4458,10.22682,18,1990
83430,foul ground,54.49612,10.08123,20,2015
81610,,78.07153,14.15535,120,2014
30558,,54.526,10.17883,8,1976
83399,,-34.45028,-57.15305,2,2015
83439,,54.4419,10.19985,14,2015
30460,,54.98267,10.90717,14,1972
83437,,54.46577,10.20262,5,2015
30451,,54.35712,10.17828,2,1971
29657,foul ground,53.54988,9.82995,15,1960
82339,,50.72958,0.30528,20,2012
83493,,50.8073,0.54332,12,20150723
81609,,78.2417,15.6976,65,2014
60054,,50.62113,0.293,51,1991
71253,foul ground,53.54917,9.78987,0,1982
29652,foul ground,53.53697,9.95383,15,1984
30795,foul ground,54.28267,12.2155,6,1952
20440,,50.67893,0.3234,25,1955
83505,foul ground,21.95,69.153,26,2015
30794,foul ground,54.31433,12.0705,16,1959
30702,,54.16862,12.12055,2,1962
77990,diffuser,50.75963,0.3487,12,2011
29701,,53.556,9.7855,6,1989
82338,,50.75103,0.30972,14,2012
30724,foul ground,54.541,12.48717,12,1952
30775,foul ground,54.48322,12.42883,12,1963
30423,foul ground,54.79322,9.83967,22,1977
30720,,54.5,12.6,6,1977
30726,,54.54933,12.58217,10,1970
30778,,54.45878,12.40133,12,1945
30808,foul ground,54.45933,12.39383,12,1970
83524,,54.96325,20.27432,2,2015
82769,,50.50875,-2.80933,41,20150315
83110,,50.75853,0.52897,14,2015
30419,foul ground,54.82933,9.49217,17,1980
83551,,10.02983,-61.74033,11,2015
46790,,15.1585,109.09077,65,1944
30707,,54.5985,12.3655,15,1947
81737,,10.49,108.26,31,2014
81693,foul ground,51.63527,1.44172,3,2010
81751,,44.705,-1.20733,0,2014
81745,,43.69827,9.62827,420,2014
81856,foul ground,53.49167,6.11967,1,2014
51046,,57.0,-180.0,3841,1987
81698,foul ground,51.65555,1.44993,2,2010
81691,foul ground,51.34773,0.94263,-3,2014
81699,foul ground,51.66227,1.45742,1,2010
81702,foul ground,51.5947,1.50862,20,2010
81623,foul ground,3.84417,9.46117,15,2014
81682,,4.91083,114.41867,23,2014
81700,foul ground,51.6823,1.52452,15,2010
81945,,-12.77392,45.2675,11,2014
81990,foul ground,50.485,-3.49,11,2014
82203,,36.58117,27.9385,200,2014
82224,,-33.52415,-58.43445,1,2013
82226,,-32.32582,-60.68887,4,2014
81978,foul ground,53.4339,-3.59725,15,2013
81785,,50.703,-1.59067,6,2014
82212,,-33.10278,-58.38338,1,2013
82218,,-33.25312,-58.41885,2,2013
82109,,3.07117,111.97417,20,2014
81977,foul ground,53.43392,-3.59695,15,2013
81948,,35.77333,10.84033,2,2014
81986,,26.36333,56.53167,5,2014
81904,,30.43817,-9.6533,1,2014
82273,foul ground,51.9655,1.534,15,2015
82343,,-31.73183,-51.34617,18,2015
82304,,6.16667,104.5,54,2015
9867,,52.07533,-5.75933,97,1945
20719,,50.24553,0.59667,48,1995
82303,,-16.8307,59.48003,0,2015
19989,,50.6256,-0.27653,43,1955
82306,foul ground,78.9306,11.92088,14,2015
82437,,7.955,117.39,85,2015
82257,,40.14102,-8.86797,1,2015
82383,,14.91217,-23.50853,0,2015
82379,,16.88063,-24.99893,6,2015
82076,foul ground,57.99533,-0.72567,104,2014
73427,,50.84683,-4.73015,37,2009
74910,,50.51572,-5.0345,7,2010
82380,,16.89167,-25.0309,19,2015
60255,,50.66525,-5.02983,53,2001
82280,foul ground,51.527,-5.29668,54,2015
39306,,32.83333,22.86667,90,1958
82056,,48.01163,-4.5405,1,2014
82302,,-16.83667,59.49667,15,2015
82301,foul ground,54.66567,0.80147,70,2015
78683,foul ground,50.59023,-4.87792,6,2010
56378,,53.33333,-47.0,3600,1943
82398,snag/stump,50.91397,-1.38613,1,2015
57002,foul ground,15.59667,39.715,1,1970
42712,,14.5117,49.14167,60,1998
48980,,9.23333,145.38583,0,1985
46295,,9.26417,103.59667,37,1954
43884,,24.81195,52.56972,5,1997
81752,,34.80333,12.05,30,2014
49003,,8.76528,152.31388,0,1965
78390,,50.73722,-4.77585,37,2010
82381,,14.91627,-23.50473,0,2014
54368,,49.60833,-54.175,0,1971
82382,,14.9163,-23.50547,0,2014
54314,,46.53333,-53.00833,62,1983
71742,,6.35185,3.34443,20,2008
44633,foul ground,8.56537,81.2282,2,1978
78389,foul ground,50.73253,-4.89357,45,2010
78396,foul ground,50.59733,-4.82128,8,2011
70701,,26.5375,123.16667,125,1978
82047,,9.41667,103.05,45,2014
50809,,37.8375,122.2375,32,1931
82075,,35.28387,11.13243,27,2014
48986,,7.61,155.19667,0,1987
78388,foul ground,50.73045,-4.65735,4,2011
82054,foul ground,7.37267,124.22217,35,2014
82064,foul ground,-51.60667,-69.0305,15,2014
48920,,1.10667,154.74667,0,1987
78386,foul ground,50.8241,-4.572,14,2010
81966,,50.301,-4.159,31,2014
81739,,51.81005,-7.70173,66,2013
81970,,50.28,-3.972,29,2014
82347,,52.52672,-4.98533,73,2014
82071,,-12.77617,45.2355,6,2014
81997,,80.05617,16.13968,25,2014
81742,,51.48593,-9.05272,50,2013
82377,,58.93317,17.72165,25,2015
82262,,-13.4102,48.29298,18,2015
81772,,53.43628,0.22878,3,2013
81722,,23.75667,-24.15833,5000,2014
81972,,49.50383,-1.86167,7,2014
82407,,45.398,-1.2625,26,2015
82438,,3.2054,113.02177,2,2015
82443,foul ground,49.545,-0.095,19,2015
82473,,-46.46667,-67.43333,47,2015
82209,,-33.60365,-58.48918,3,2013
82211,,-33.27258,-58.3915,7,2013
82466,,25.38798,55.062,19,2015
81771,,36.16733,29.60383,50,2014
82357,foul ground,57.2455,-1.9705,25,2015
82447,foul ground,65.0,39.68583,40,2015
81713,,24.62515,52.80513,18,2014
82072,,-12.77567,45.23633,7,2014
82472,,-39.08167,-58.15,45,2015
81740,,51.70808,-7.82845,75,2013
82214,,-33.12367,-58.35648,11,2013
81601,,-5.52782,12.17658,7,2014
82088,,50.37323,-4.19173,3,2014
81973,,33.18167,11.56612,1,2014
81618,,49.732,0.18767,19,2014
81877,,48.5785,-2.58342,2,2014
82207,,49.2055,-1.791,17,2015
81738,,51.8402,-7.58418,65,2013
81684,,34.42803,10.69825,40,2014
82213,,-33.11102,-58.33228,11,2013
82228,,5.61,5.20417,4,2015
81920,,5.49142,4.934,30,2014
82223,,-33.42075,-58.43025,12,1956
82484,,52.84638,1.54152,12,2015
81750,,-12.78367,45.25402,5,2014
82002,,50.3965,-4.22133,1,2014
82087,,50.37647,-4.19207,6,2014
81875,,48.58223,-2.57602,2,2014
81855,,50.60967,-2.34183,20,2014
82512,,50.03617,-8.182,117,2015
82511,,7.03333,-58.19667,3,2015
82396,,48.69458,-3.6236,7,2015
81749,,-12.7806,45.25872,14,2014
81876,,48.61083,-2.58827,8,2014
82208,,49.21183,-1.79767,17,2015
82665,,41.215,29.12667,40,2015
82630,,-0.63453,8.71528,28,2015
82664,,41.219,29.151,12,2015
82532,,5.31863,-52.63507,9,2015
82609,,-0.72507,8.7947,7,2015
82631,,-0.63627,8.7179,28,2015
82661,foul ground,59.62283,1.3355,105,2015
82670,,14.73233,-17.58883,95,2015
82671,,14.65333,-17.46917,2,2015
82533,,5.28195,-52.59648,9,2015
82677,foul ground,60.3391,28.6679,26,2015
82522,,14.69,-17.39417,16,2015
82526,,7.5,101.39333,45,2015
82562,,-0.6621,8.7722,28,2015
82551,foul ground,50.29333,-3.17167,57,2015
82635,,-0.63602,8.71427,23,2015
82663,foul ground,51.81,-5.18333,25,2015
82666,,41.26667,29.08333,38,2015
82531,,6.12267,1.28383,15,2015
82634,,-0.63317,8.71313,13,2015
82624,,-0.72828,8.79587,2,2015
82535,,23.554,-16.22983,30,2015
82534,,3.76558,8.73915,7,2015
82660,foul ground,51.12627,1.33653,5,2015
82589,,-0.71148,8.78465,1,2015
82590,,-0.70982,8.78603,2,2015
82603,,-0.71342,8.78697,0,2015
82693,foul ground,50.77183,-1.29783,10,2015
82600,,-0.71358,8.78872,11,2015
82696,,34.34885,22.26605,2100,2015
82694,foul ground,50.77183,-1.29367,10,2015
82604,,-0.70613,8.78262,0,2015
82550,foul ground,51.43382,1.21443,6,2015
82573,,-0.70073,8.77977,6,2015
82572,,-0.70067,8.77937,6,2015
82591,,-0.70983,8.78743,2,2015
82592,,-0.7096,8.78827,11,2015
82593,,-0.71378,8.78725,1,2015
82574,,-0.7011,8.78002,6,2015
82575,,-0.70055,8.78107,8,2015
82618,,-0.7027,8.78158,0,2015
82569,,-0.7018,8.78028,3,2015
82588,,-0.71022,8.7837,1,2015
82587,,-0.70988,8.78388,0,2015
82568,,-0.70157,8.78097,3,2015
82571,,-0.70252,8.78002,1,2015
82570,,-0.7021,8.78078,1,2015
82619,,-0.6997,8.78037,0,2015
82606,,-0.71057,8.78385,1,2015
82605,,-0.71057,8.78415,1,2015
82596,,-0.71477,8.78783,1,2015
82615,,-0.72533,8.79725,8,2015
82598,,-0.71527,8.78767,1,2015
82599,,-0.71563,8.78717,1,2015
82608,,-0.72462,8.79475,9,2015
82610,,-0.72482,8.7958,9,2015
82612,,-0.72422,8.79643,9,2015
82621,,-0.72697,8.7956,4,2015
82622,,-0.72738,8.79555,2,2015
82626,,-0.57797,8.8095,67,2015
82557,,-0.59255,8.81043,54,2015
82556,,-0.5933,8.80525,50,2015
82595,,-0.71393,8.7876,1,2015
82607,,-0.72428,8.79498,10,2015
82601,,-0.71397,8.78895,11,2015
82613,,-0.72492,8.7965,9,2015
82616,,-0.72627,8.79718,8,2015
82611,,-0.724,8.7961,9,2015
82700,,-0.72585,8.79722,8,2015
82625,,-0.7327,8.79642,2,2015
82701,,25.53,57.07333,190,2015
82594,,-0.71385,8.78808,7,2015
82597,,-0.71463,8.78847,9,2015
82614,,-0.72533,8.79632,9,2015
82710,,-0.58287,8.76652,73,2015
82558,,-0.58988,8.7999,58,2015
82719,,-0.65933,8.81147,27,2015
82754,,47.7035,-4.02967,0,2015
82602,,-0.71312,8.78842,11,2015
82629,,-0.6164,8.70515,7,2015
82776,,36.7625,34.835,8,2015
82645,,-0.66818,8.76263,25,2015
82733,,50.32732,-2.37778,56,2015
82720,,-0.70217,8.82175,6,2015
82783,,54.69008,-5.31078,110,2015
82784,,54.27165,-5.17323,110,2015
82637,,-0.63242,8.78325,26,2015
82560,,-0.60328,8.80905,54,2015
82640,,-0.6464,8.78107,21,2015
82642,,-0.65845,8.7674,28,2015
82643,,-0.66245,8.7558,28,2015
82563,,-0.66213,8.76845,28,2015
82768,,50.53113,-3.43617,18,20150310
82646,,-0.66548,8.76482,25,2015
82567,,-0.66982,8.77088,15,2015
82644,,-0.66088,8.76342,25,2015
82641,,-0.6249,8.77053,5,2015
82627,,-0.58275,8.82212,46,2015
82786,,53.52485,-3.58087,25,2015
82819,foul ground,-45.85,-67.405,20,2015
82788,,-34.52,-57.07667,6,2015
82829,,37.9781,24.72613,10,2015
82770,,50.47518,-2.76055,45,20150313
82772,,50.62735,-3.24315,19,20150516
82853,,67.4565,74.15483,3,2015
82771,,50.49933,-2.69202,42,20150315
82856,,68.81717,74.98283,3,2015
82854,,67.9565,73.17417,3,2015
82855,,67.67683,74.70417,3,2015
82857,,67.39467,72.46667,3,2015
82785,,53.7082,-3.81077,38,2015
82767,,50.46693,-3.35838,31,20150310
82823,foul ground,22.02833,68.93667,42,2015
14917,,51.12788,1.77695,35,1986
40245,,41.96583,28.06617,20,1971
40241,,42.48333,27.48333,9,1976
37181,,40.753,14.44485,5,1990
53475,,14.01667,-83.38,5,1973
54511,,45.03972,-66.98667,22,1927
53558,,18.70555,-87.24167,2,1954
73036,,44.28333,-49.96667,40,1978
92281,,51.33783,2.32467,25,2019
40283,,41.33233,31.083,670,1987
54240,,44.35417,-63.50555,33,1975
73568,,-12.63888,-38.04445,5,1979
53770,,20.055,-77.5843,2,1988
51219,,3.89722,-77.09195,4,1991
53604,,22.24222,-84.72667,5,1985
51109,,18.57445,-92.72278,3,1954
54157,,44.39888,-66.13362,26,1985
53773,,20.04833,-77.59347,2,1988
40247,,41.4,29.36667,500,1943
53362,,17.7375,-71.34833,2,1953
39327,,32.2,23.9,110,1943
39325,,32.22917,24.5,200,1941
73677,,-5.76638,-32.20472,10,1976
40086,,41.31667,28.8,20,1985
14916,,51.1247,1.7998,32,1986
40250,,41.33233,29.16617,67,1979
73186,,21.60833,-86.64167,25,1946
54226,,44.6,-62.54167,110,1974
40246,,41.5,29.33333,900,1977
40213,,42.475,27.48333,11,1991
53578,,19.69833,-91.325,25,1996
40282,,41.73233,32.333,17,1987
52305,,-2.52878,-44.41238,18,1987
52335,,-1.38362,-48.53075,1,1985
52357,,4.94333,-52.16333,8,1982
51155,,9.35222,-79.99112,5,1957
52365,,4.85,-52.01667,6,1931
52406,,4.93028,-52.34138,2,1933
52394,,5.775,-53.96722,1,1969
52383,,6.28333,-53.575,33,1971
52337,,-1.38638,-48.53005,1,1985
52333,,-1.38195,-48.53145,2,1985
52397,,5.71167,-53.99667,1,1972
51196,,9.6,-79.43333,7,1942
52422,,6.42058,-56.47845,29,1964
52398,,5.71667,-53.58333,7,1931
52409,,4.92362,-52.34778,3,1938
52363,,4.78333,-50.3,90,1955
52396,,5.71667,-53.98472,1,1972
52391,,5.83333,-53.56667,10,1931
52350,,-1.16667,-48.5,20,1978
52399,,5.63333,-53.13333,9,1974
51173,,7.58333,-79.75,110,1979
52278,,-3.71112,-38.5275,2,1985
52303,,-2.4835,-44.31017,11,1986
51149,,9.375,-79.9,9,1986
52339,,-1.4275,-48.49255,-1,1985
52404,,5.125,-52.50833,2,1977
52366,,5.03917,-52.34583,3,1954
51147,,6.32167,-77.535,130,1985
52543,,6.39888,-58.62055,1,1929
52323,,-0.45167,-47.882,1,1961
52392,,5.80472,-53.96388,2,1907
51206,,9.42167,-79.81055,4,1968
52378,,6.46667,-53.38333,50,1964
52371,,5.8,-51.83333,75,1942
52401,,5.50638,-54.03555,2,1931
52368,,5.40833,-52.75833,5,1931
52405,,4.93888,-52.34167,2,1933
52407,,4.92778,-52.34333,3,1925
52412,,6.19167,-55.3,13,1982
52358,,7.36667,-54.13333,112,1942
52547,,6.13333,-55.75,15,1975
